# # Bird-inspired airfoil: Accipiter_bicolor
# # Wing.Length: 229.6 mm
# # Secondary1: 174.8 mm  
# # Kipps.Distance: 56.6 mm
# # Hand-Wing.Index: 24.6
# # Coordinates: x, y (normalized chord)
1.013888 -0.009218
1.002182 -0.009844
0.990479 -0.010476
0.978780 -0.011113
0.967084 -0.011756
0.955390 -0.012403
0.943697 -0.013054
0.932005 -0.013707
0.920314 -0.014364
0.908623 -0.015022
0.896931 -0.015681
0.885238 -0.016342
0.873543 -0.017002
0.861845 -0.017661
0.850144 -0.018319
0.838439 -0.018975
0.826730 -0.019629
0.815016 -0.020279
0.803297 -0.020925
0.791572 -0.021567
0.779840 -0.022203
0.768102 -0.022834
0.756357 -0.023457
0.744604 -0.024073
0.732844 -0.024682
0.721075 -0.025281
0.709298 -0.025871
0.697514 -0.026451
0.685720 -0.027020
0.673919 -0.027578
0.662110 -0.028123
0.650292 -0.028656
0.638467 -0.029175
0.626635 -0.029680
0.614796 -0.030170
0.602951 -0.030645
0.591100 -0.031103
0.579245 -0.031544
0.567386 -0.031968
0.555524 -0.032373
0.543661 -0.032760
0.531798 -0.033127
0.519936 -0.033473
0.508077 -0.033799
0.496222 -0.034103
0.484374 -0.034385
0.472535 -0.034644
0.460707 -0.034880
0.448892 -0.035091
0.437093 -0.035278
0.425314 -0.035439
0.413555 -0.035574
0.401822 -0.035683
0.390118 -0.035765
0.378446 -0.035819
0.366809 -0.035844
0.355213 -0.035841
0.343661 -0.035808
0.332158 -0.035745
0.320709 -0.035651
0.309319 -0.035526
0.297993 -0.035370
0.286737 -0.035181
0.275556 -0.034959
0.264458 -0.034705
0.253448 -0.034416
0.242532 -0.034094
0.231720 -0.033736
0.221016 -0.033343
0.210430 -0.032915
0.199969 -0.032451
0.189642 -0.031950
0.179458 -0.031412
0.169425 -0.030837
0.159552 -0.030224
0.149851 -0.029573
0.140330 -0.028883
0.131001 -0.028154
0.121874 -0.027386
0.112961 -0.026579
0.104274 -0.025731
0.095824 -0.024843
0.087625 -0.023915
0.079689 -0.022946
0.072030 -0.021935
0.064661 -0.020884
0.057598 -0.019790
0.050855 -0.018655
0.044447 -0.017477
0.038391 -0.016258
0.032702 -0.014995
0.027398 -0.013690
0.022495 -0.012342
0.018012 -0.010951
0.013968 -0.009517
0.010380 -0.008040
0.007269 -0.006519
0.004654 -0.004955
0.002557 -0.003347
0.000998 -0.001695
0.000000 0.000000
