# # Bird-inspired airfoil: Accipiter_albogularis
# # Wing.Length: 235.2 mm
# # Secondary1: 159.5 mm  
# # Kipps.Distance: 81.8 mm
# # Hand-Wing.Index: 33.9
# # Coordinates: x, y (normalized chord)
0.000000 0.000000
0.000905 0.003068
0.002326 0.006147
0.004246 0.009235
0.006646 0.012330
0.009508 0.015428
0.012816 0.018528
0.016553 0.021627
0.020702 0.024723
0.025249 0.027814
0.030177 0.030898
0.035471 0.033972
0.041118 0.037035
0.047103 0.040085
0.053412 0.043120
0.060032 0.046138
0.066951 0.049137
0.074155 0.052116
0.081632 0.055073
0.089371 0.058007
0.097361 0.060916
0.105589 0.063798
0.114046 0.066652
0.122721 0.069478
0.131603 0.072272
0.140684 0.075035
0.149954 0.077765
0.159403 0.080461
0.169022 0.083122
0.178805 0.085746
0.188741 0.088333
0.198823 0.090882
0.209044 0.093391
0.219396 0.095861
0.229873 0.098289
0.240466 0.100676
0.251170 0.103020
0.261979 0.105320
0.272886 0.107577
0.283885 0.109790
0.294971 0.111957
0.306139 0.114078
0.317383 0.116153
0.328699 0.118181
0.340082 0.120162
0.351527 0.122095
0.363030 0.123979
0.374587 0.125816
0.386194 0.127603
0.397848 0.129341
0.409545 0.131030
0.421281 0.132668
0.433053 0.134257
0.444859 0.135796
0.456695 0.137284
0.468559 0.138722
0.480449 0.140109
0.492361 0.141445
0.504294 0.142730
0.516246 0.143965
0.528214 0.145148
0.540197 0.146281
0.552193 0.147362
0.564201 0.148393
0.576219 0.149373
0.588245 0.150302
0.600279 0.151180
0.612319 0.152008
0.624364 0.152786
0.636413 0.153513
0.648465 0.154190
0.660520 0.154817
0.672577 0.155394
0.684635 0.155922
0.696694 0.156400
0.708752 0.156830
0.720811 0.157210
0.732868 0.157542
0.744925 0.157826
0.756981 0.158062
0.769035 0.158250
0.781087 0.158391
0.793138 0.158485
0.805187 0.158533
0.817234 0.158534
0.829279 0.158489
0.841323 0.158399
0.853365 0.158264
0.865405 0.158084
0.877444 0.157859
0.889481 0.157591
0.901517 0.157280
0.913551 0.156925
0.925585 0.156528
0.937618 0.156089
0.949650 0.155608
0.961681 0.155086
0.973712 0.154523
0.985742 0.153920
0.997772 0.153278
1.009802 0.152596
1.021832 0.151876
1.033863 0.151117
1.045893 0.150321
1.057923 0.149487
1.069953 0.148617
1.081984 0.147711
1.094014 0.146770
1.106045 0.145793
1.118075 0.144783
1.130105 0.143738
1.142135 0.142660
1.154163 0.141549
1.166191 0.140406
1.178217 0.139232
1.190241 0.138026
1.202264 0.136791
1.214283 0.135525
1.226300 0.134230
1.238312 0.132907
1.250320 0.131556
1.262323 0.130177
1.274320 0.128771
1.286310 0.127340
1.298292 0.125883
1.310266 0.124401
1.322231 0.122894
1.334184 0.121364
1.346126 0.119812
1.358054 0.118237
1.369968 0.116640
1.381867 0.115022
1.393748 0.113384
1.405610 0.111726
1.417452 0.110050
1.429272 0.108355
1.441069 0.106642
1.452839 0.104913
1.464582 0.103167
1.476296 0.101406
1.487978 0.099630
1.499626 0.097840
1.511238 0.096037
1.522813 0.094221
1.534346 0.092394
1.545836 0.090555
1.557280 0.088705
1.568676 0.086847
1.580021 0.084979
1.591312 0.083103
1.602546 0.081221
1.613720 0.079331
1.624832 0.077436
1.635877 0.075537
1.646852 0.073633
1.657755 0.071726
1.668582 0.069817
1.679329 0.067906
1.689993 0.065995
1.700569 0.064084
1.711055 0.062175
1.721447 0.060267
1.731740 0.058363
1.741930 0.056462
1.752013 0.054567
1.761986 0.052677
1.771844 0.050794
1.781582 0.048919
1.791196 0.047053
1.800681 0.045197
1.810034 0.043352
1.819248 0.041519
1.828320 0.039699
1.837245 0.037893
1.846017 0.036102
1.854632 0.034328
1.863085 0.032571
1.871370 0.030833
1.879483 0.029115
1.887417 0.027418
1.895168 0.025744
1.902730 0.024093
1.910098 0.022467
1.917266 0.020867
1.924229 0.019295
1.930980 0.017751
1.937514 0.016238
1.943826 0.014757
1.949909 0.013308
1.955758 0.011895
1.961366 0.010517
1.966727 0.009177
1.971836 0.007876
1.976685 0.006616
1.981270 0.005397
1.985584 0.004223
1.989620 0.003095
1.993372 0.002014
1.996834 0.000981
2.000000 0.000000
2.000000 0.000000
1.996834 -0.000440
1.993372 -0.000807
1.989620 -0.001104
1.985584 -0.001334
1.981270 -0.001501
1.976685 -0.001607
1.971836 -0.001656
1.966727 -0.001650
1.961366 -0.001593
1.955758 -0.001487
1.949909 -0.001335
1.943826 -0.001140
1.937514 -0.000904
1.930980 -0.000629
1.924229 -0.000318
1.917266 0.000025
1.910098 0.000400
1.902730 0.000804
1.895168 0.001235
1.887417 0.001690
1.879482 0.002167
1.871370 0.002665
1.863085 0.003181
1.854632 0.003713
1.846017 0.004260
1.837244 0.004820
1.828319 0.005391
1.819247 0.005972
1.810032 0.006560
1.800679 0.007154
1.791194 0.007753
1.781579 0.008354
1.771841 0.008958
1.761983 0.009562
1.752010 0.010164
1.741926 0.010765
1.731735 0.011362
1.721441 0.011954
1.711049 0.012540
1.700563 0.013119
1.689985 0.013690
1.679320 0.014252
1.668572 0.014803
